filename,width,height,class,xmin,ymin,xmax,ymax
car61.jpg,2848,4272,car,490,3091,812,3496
car61.jpg,2848,4272,car,535,2849,852,3193
car61.jpg,2848,4272,car,628,2573,903,2927
car61.jpg,2848,4272,car,1752,2416,2095,2862
car61.jpg,2848,4272,car,1112,1722,1337,1980
car61.jpg,2848,4272,car,1686,1938,2137,2127
car61.jpg,2848,4272,car,1195,1382,1377,1613
car61.jpg,2848,4272,car,1410,1402,1575,1593
car61.jpg,2848,4272,car,1228,1133,1370,1311
car61.jpg,2848,4272,car,1261,740,1395,911
car61.jpg,2848,4272,car,848,942,1110,1058
car61.jpg,2848,4272,car,1721,938,1939,1067
car61.jpg,2848,4272,car,1452,464,1566,584
car61.jpg,2848,4272,car,1443,311,1548,411
car61.jpg,2848,4272,car,1321,220,1421,329
car61.jpg,2848,4272,car,1346,67,1432,180
present44.jpg,4480,6720,present,800,2290,2340,4120
present44.jpg,4480,6720,present,2055,3035,3015,3900
present44.jpg,4480,6720,present,965,3890,2310,4730
present44.jpg,4480,6720,present,2210,3455,3825,5000
present44.jpg,4480,6720,present,970,4665,2010,5685
present44.jpg,4480,6720,present,1785,4620,3745,6225
present44.jpg,4480,6720,present,420,5420,1888,6720
present44.jpg,4480,6720,present,3600,5400,4480,6631
present44.jpg,4480,6720,present,1,4525,805,5424
mug43.jpg,5304,7952,mug,883,1994,4745,6082
mug16.jpg,4000,6000,mug,395,2931,2795,5258
ball8.jpg,5184,3456,ball,3789,740,4383,1330
ball58.jpg,5184,3456,ball,2315,1324,3657,2582
bench22.jpg,4000,2667,bench,1507,1791,2113,2096
bench22.jpg,4000,2667,bench,2470,1804,3585,2265
plate14.jpg,4000,3000,plate,902,656,2884,2670
door37.jpg,3387,5081,door,1020,1245,2420,4099
sign64.jpg,2778,4183,sign,1460,476,2691,2338
tree47.jpg,3741,2494,tree,168,114,3625,2317
car49.jpg,5633,3755,car,1477,1510,5330,2869
car49.jpg,5633,3755,car,1607,1551,3407,2192
boat35.jpg,6000,4000,boat,115,1096,5952,3640
balloon0.jpg,5472,3648,balloon,2360,1071,3683,2754
clock52.jpg,6000,4000,clock,934,621,4059,3534
house11.jpg,6000,4000,house,1150,612,2681,2804
house11.jpg,6000,4000,house,2612,619,3846,2746
house11.jpg,6000,4000,house,3646,538,4715,2712
house11.jpg,6000,4000,house,4438,515,5746,2650
window33.jpg,3648,5472,window,736,1431,1744,3239
window33.jpg,3648,5472,window,1994,898,2969,2656
clock53.jpg,2560,1707,clock,981,512,1547,1038
card7.jpg,5780,3853,card,1814,1300,3955,2804
boat34.jpg,5472,3648,boat,1071,1298,4405,2115
house17.jpg,3660,5490,house,825,2898,2875,5132
sign28.jpg,3576,5364,sign,2413,2247,3119,2922
mug60.jpg,5034,3120,mug,771,667,2750,2688
house34.jpg,3718,5577,house,171,734,3488,4126
window44.jpg,4219,6029,window,940,973,3031,3755
tree41.jpg,4670,3093,tree,1018,20,3308,3063
bicycle45.jpg,4368,2912,bicycle,618,476,3886,2503
ball10.jpg,3392,3024,ball,2025,2223,2753,2982
present4.jpg,5800,3896,present,685,1568,2314,3603
present4.jpg,5800,3896,present,2497,568,3650,2250
present4.jpg,5800,3896,present,2167,2133,3755,3450
chair56.jpg,2407,3370,chair,34,2254,978,3259
chair56.jpg,2407,3370,chair,1521,2251,2339,3244
tree51.jpg,3888,5184,tree,339,1070,1181,4945
tree51.jpg,3888,5184,tree,1,1329,506,4550
tree51.jpg,3888,5184,tree,1872,2527,2144,2849
tree51.jpg,3888,5184,tree,3013,2365,3516,2933
tree51.jpg,3888,5184,tree,1234,3077,1553,3843
tree51.jpg,3888,5184,tree,2053,3071,2463,4049
cake40.jpg,5184,3456,cake,1125,356,3373,2235
sign5.jpg,4896,3264,sign,1245,464,3485,2819
motorcycle20.jpg,6016,4016,motorcycle,792,660,5342,3298
plate35.jpg,3110,2073,plate,172,796,901,1548
plate35.jpg,3110,2073,plate,159,1625,723,2073
plate35.jpg,3110,2073,plate,2134,1219,2863,1980
plate35.jpg,3110,2073,plate,1666,1716,2329,2073
plate35.jpg,3110,2073,plate,979,599,2140,1399
plate35.jpg,3110,2073,plate,2263,161,2940,812
plate35.jpg,3110,2073,plate,1102,1,1801,451
bicycle12.jpg,6000,4000,bicycle,1346,840,5790,3740
car5.jpg,2730,4096,car,1816,2846,2363,3177
car5.jpg,2730,4096,car,2393,2863,2730,3191
car5.jpg,2730,4096,car,1266,2885,1841,3157
car5.jpg,2730,4096,car,825,2957,1208,3139
car5.jpg,2730,4096,car,253,2963,597,3150
car5.jpg,2730,4096,car,479,2935,782,3100
house9.jpg,6000,3376,house,1839,1692,3097,2083
house9.jpg,6000,3376,house,2986,1297,4258,2144
house9.jpg,6000,3376,house,2883,1136,3378,1428
house9.jpg,6000,3376,house,4489,1269,6000,2159
house9.jpg,6000,3376,house,825,1742,1956,2161
house9.jpg,6000,3376,house,1311,1158,2069,1494
house2.jpg,4048,3036,house,1167,888,2749,2038
bicycle26.jpg,4000,6000,bicycle,386,1940,3422,4949
plate34.jpg,3024,3024,plate,64,168,2787,2896
bicycle42.jpg,5184,3456,bicycle,1031,1061,4289,2982
clock11.jpg,2432,3648,clock,677,639,1694,1711
present21.jpg,3685,5528,present,505,1501,2105,3851
chair13.jpg,6000,4000,chair,3552,2115,5122,4000
chair13.jpg,6000,4000,chair,4784,2102,5994,4000
balloon59.jpg,4016,5714,balloon,1603,2515,2376,3333
tree43.jpg,4000,6000,tree,604,1704,3559,4176
window40.jpg,3072,2041,window,87,93,397,396
window40.jpg,3072,2041,window,90,590,390,884
window40.jpg,3072,2041,window,90,1071,397,1371
window40.jpg,3072,2041,window,87,1568,400,1874
window40.jpg,3072,2041,window,587,1571,893,1862
window40.jpg,3072,2041,window,593,1065,900,1374
window40.jpg,3072,2041,window,578,587,893,887
window40.jpg,3072,2041,window,584,87,897,396
window40.jpg,3072,2041,window,1584,96,1890,399
window40.jpg,3072,2041,window,1587,590,1890,893
window40.jpg,3072,2041,window,1584,1071,1906,1374
window40.jpg,3072,2041,window,2087,1556,2384,1862
window40.jpg,3072,2041,window,2606,1556,2912,1856
car31.jpg,3456,5184,car,330,2018,3171,3358
bicycle65.jpg,3365,5974,bicycle,358,3095,2023,4093
bench47.jpg,4000,2666,bench,1177,963,3389,2455
house45.jpg,6016,4016,house,1360,792,4592,3610
mug44.jpg,3735,2830,mug,1643,764,3169,2338
sign39.jpg,4898,3265,sign,1051,380,2336,1905
motorcycle32.jpg,6240,4160,motorcycle,1210,1636,5130,4029
boat30.jpg,3354,3786,boat,521,1,2832,3660
boat30.jpg,3354,3786,boat,1085,3485,1728,3785
boat30.jpg,3354,3786,boat,85,2938,596,3519
house43.jpg,2454,3685,house,1,662,2454,2982
balloon50.jpg,2942,3923,balloon,1991,1200,2391,1694
sign62.jpg,4592,3448,sign,1440,568,3387,2563
present42.jpg,1920,1281,present,559,417,1143,998
present42.jpg,1920,1281,present,1117,164,1864,898
boat4.jpg,4800,3200,boat,852,332,4227,2927
mug64.jpg,5184,2912,mug,2625,1784,3678,2521
mug64.jpg,5184,2912,mug,1746,1631,2678,2331
motorcycle15.jpg,5242,3495,motorcycle,418,1539,3045,3222
plate17.jpg,4000,6000,plate,277,1267,3741,4731
present9.jpg,1920,1333,present,795,91,1671,965
cake12.jpg,6032,4009,cake,1943,2539,4531,3364
chair1.jpg,5892,4000,chair,1969,1706,2592,2678
chair1.jpg,5892,4000,chair,3289,1678,3919,2675
clock23.jpg,6000,4000,clock,546,802,3034,3202
door27.jpg,3377,5065,door,507,2082,1792,4590
car50.jpg,3550,5325,car,1534,3456,2275,4022
car50.jpg,3550,5325,car,28,3403,775,3788
window63.jpg,4396,2624,window,229,162,521,655
window63.jpg,4396,2624,window,1212,138,1490,679
window63.jpg,4396,2624,window,2157,143,2452,657
window63.jpg,4396,2624,window,3010,133,3317,648
window63.jpg,4396,2624,window,3845,129,4164,652
balloon11.jpg,3700,3700,balloon,847,730,2847,3341
cake55.jpg,4042,2658,cake,1852,668,3202,1901
ball25.jpg,6000,4000,ball,1427,934,4440,3877
door57.jpg,3333,5000,door,732,188,2647,4296
house24.jpg,3888,2592,house,486,398,3390,2002
boat3.jpg,3278,4096,boat,339,3285,3036,3877
motorcycle14.jpg,2584,4592,motorcycle,52,2492,2584,4101
door62.jpg,5730,4000,door,3067,984,4242,3702
bench42.jpg,3024,2005,bench,963,788,2051,1481
window11.jpg,5920,3952,window,617,297,763,527
window11.jpg,5920,3952,window,920,292,1080,527
window11.jpg,5920,3952,window,1300,301,1463,534
window11.jpg,5920,3952,window,1576,299,1724,525
window11.jpg,5920,3952,window,1846,282,1987,534
window11.jpg,5920,3952,window,2183,299,2337,538
window11.jpg,5920,3952,window,807,1032,1009,1264
window11.jpg,5920,3952,window,1413,1036,1613,1266
window11.jpg,5920,3952,window,1741,1029,1939,1277
window11.jpg,5920,3952,window,2278,1027,2474,1284
window11.jpg,5920,3952,window,759,1640,963,1888
window11.jpg,5920,3952,window,1391,1638,1587,1895
window11.jpg,5920,3952,window,1726,1645,1920,1899
window11.jpg,5920,3952,window,2241,1640,2474,1901
window11.jpg,5920,3952,window,711,2275,924,2521
window11.jpg,5920,3952,window,1365,2279,1565,2532
window11.jpg,5920,3952,window,1704,2271,1896,2534
window11.jpg,5920,3952,window,2254,2277,2459,2527
window11.jpg,5920,3952,window,552,2927,741,3223
window11.jpg,5920,3952,window,837,2932,1015,3227
window11.jpg,5920,3952,window,1248,2932,1422,3229
window11.jpg,5920,3952,window,1511,2940,1676,3221
window11.jpg,5920,3952,window,1757,2925,1939,3203
window11.jpg,5920,3952,window,2135,2940,2328,3221
window11.jpg,5920,3952,window,2441,2936,2615,3212
window11.jpg,5920,3952,window,2724,2936,2907,3227
window11.jpg,5920,3952,window,3104,2940,3283,3206
window11.jpg,5920,3952,window,3339,2940,3522,3214
window11.jpg,5920,3952,window,3570,2947,3759,3212
window11.jpg,5920,3952,window,3952,2951,4135,3199
window11.jpg,5920,3952,window,4196,2938,4365,3212
window11.jpg,5920,3952,window,2611,2279,2828,2519
window11.jpg,5920,3952,window,3172,2282,3363,2514
window11.jpg,5920,3952,window,3478,2279,3670,2510
window11.jpg,5920,3952,window,3991,2279,4193,2514
window11.jpg,5920,3952,window,2622,1647,2828,1899
window11.jpg,5920,3952,window,3167,1647,3352,1899
window11.jpg,5920,3952,window,3470,1645,3667,1901
window11.jpg,5920,3952,window,3980,1640,4176,1895
window11.jpg,5920,3952,window,4259,1629,4487,1899
window11.jpg,5920,3952,window,4430,2942,4598,3206
window11.jpg,5920,3952,window,4815,2938,4980,3208
window11.jpg,5920,3952,window,5057,2936,5211,3216
window11.jpg,5920,3952,window,5270,2927,5461,3208
window11.jpg,5920,3952,window,5667,2932,5820,3210
window11.jpg,5920,3952,window,4313,2271,4502,2538
window11.jpg,5920,3952,window,4826,2273,5015,2521
window11.jpg,5920,3952,window,5126,2266,5330,2516
window11.jpg,5920,3952,window,5648,2275,5843,2514
window11.jpg,5920,3952,window,4785,1636,4987,1895
window11.jpg,5920,3952,window,5072,1632,5291,1895
window11.jpg,5920,3952,window,5591,1638,5804,1897
window11.jpg,5920,3952,window,5546,1025,5730,1266
window11.jpg,5920,3952,window,5052,1029,5235,1279
window11.jpg,5920,3952,window,4746,1025,4954,1271
window11.jpg,5920,3952,window,4404,910,4591,1160
window11.jpg,5920,3952,window,4178,910,4346,1162
window11.jpg,5920,3952,window,3933,901,4117,1158
window11.jpg,5920,3952,window,2622,1032,2839,1282
window11.jpg,5920,3952,window,3109,919,3278,1177
window11.jpg,5920,3952,window,3341,919,3520,1182
window11.jpg,5920,3952,window,3589,929,3748,1164
window11.jpg,5920,3952,window,2463,292,2628,538
window11.jpg,5920,3952,window,2757,297,2920,549
window11.jpg,5920,3952,window,3107,301,3257,542
window11.jpg,5920,3952,window,3333,297,3509,542
window11.jpg,5920,3952,window,3574,295,3735,536
window11.jpg,5920,3952,window,3904,284,4087,540
window11.jpg,5920,3952,window,4146,295,4320,534
window11.jpg,5920,3952,window,4385,292,4550,538
window11.jpg,5920,3952,window,4726,290,4896,534
window11.jpg,5920,3952,window,4959,295,5124,538
window11.jpg,5920,3952,window,5187,288,5363,532
window11.jpg,5920,3952,window,5537,299,5700,527
balloon9.jpg,3448,4592,balloon,784,621,2977,4099
sign47.jpg,3880,4850,sign,882,1474,2905,3444
car64.jpg,6635,4424,car,1078,3201,3050,4158
car64.jpg,6635,4424,car,3121,2901,5128,4158
car64.jpg,6635,4424,car,6135,3044,6635,3749
balloon65.jpg,5358,3751,balloon,1740,1496,2305,2255
tree64.jpg,1280,865,tree,586,520,713,629
card17.jpg,5076,7820,card,4,5531,825,6685
card17.jpg,5076,7820,card,864,5542,1682,6670
card17.jpg,5076,7820,card,1729,5553,2554,6670
card17.jpg,5076,7820,card,2604,5556,3436,6663
card17.jpg,5076,7820,card,3457,5556,4296,6660
ball42.jpg,4752,3168,ball,1743,1321,2738,2316
bicycle17.jpg,7109,4742,bicycle,1397,1074,5273,3713
ball44.jpg,5728,3819,ball,2167,1701,3555,3095
car10.jpg,4032,3024,car,925,1343,2794,2274
bicycle34.jpg,8256,5504,bicycle,1005,2617,5277,5094
balloon38.jpg,6000,4000,balloon,1202,340,3665,3671
door35.jpg,5184,3456,door,625,830,1610,3009
card14.jpg,4896,3264,card,1200,779,3655,2684
motorcycle56.jpg,5184,3456,motorcycle,267,619,5010,3409
present10.jpg,1920,1346,present,629,174,1403,1036
tree6.jpg,1920,1079,tree,1323,12,1790,950
tree6.jpg,1920,1079,tree,1655,273,1920,846
tree6.jpg,1920,1079,tree,1513,428,1761,854
present66.jpg,1920,655,present,221,77,774,559
motorcycle54.jpg,5472,3648,motorcycle,1566,676,4810,3487
ball11.jpg,7952,5304,ball,3930,1797,6096,3839
tree12.jpg,5127,3845,tree,2754,890,3883,2367
bicycle43.jpg,4739,3159,bicycle,2132,1519,3872,2664
bicycle59.jpg,4000,2667,bicycle,394,506,1677,2452
plate31.jpg,6000,4000,plate,1096,121,4871,3884
ball27.jpg,4897,3264,ball,2476,984,3731,2239
mug40.jpg,6720,4480,mug,1027,986,4763,4322
present12.jpg,1920,1280,present,2,945,382,1274
present12.jpg,1920,1280,present,278,1027,506,1270
present12.jpg,1920,1280,present,388,951,820,1280
present12.jpg,1920,1280,present,686,974,966,1247
present12.jpg,1920,1280,present,925,1011,1192,1249
bicycle25.jpg,3992,2029,bicycle,1705,847,2827,1554
window26.jpg,3484,4646,window,275,371,641,1163
window26.jpg,3484,4646,window,737,363,1125,1213
window26.jpg,3484,4646,window,1229,358,1608,1196
window26.jpg,3484,4646,window,1866,363,2250,1208
window26.jpg,3484,4646,window,2366,354,2750,1233
window26.jpg,3484,4646,window,2829,379,3225,1250
window26.jpg,3484,4646,window,266,1417,662,2288
window26.jpg,3484,4646,window,758,1396,1129,2296
window26.jpg,3484,4646,window,1229,1396,1612,2275
window26.jpg,3484,4646,window,1900,1421,2262,2283
window26.jpg,3484,4646,window,2354,1400,2750,2263
window26.jpg,3484,4646,window,2846,1404,3200,2263
window26.jpg,3484,4646,window,283,2504,658,3358
window26.jpg,3484,4646,window,758,2471,1121,3358
window26.jpg,3484,4646,window,1216,2463,1641,3375
window26.jpg,3484,4646,window,1883,2488,2275,3367
window26.jpg,3484,4646,window,2350,2471,2746,3350
window26.jpg,3484,4646,window,2825,2467,3229,3333
window26.jpg,3484,4646,window,250,3521,675,4421
window26.jpg,3484,4646,window,733,3496,1162,4450
window26.jpg,3484,4646,window,1208,3504,1621,4417
window26.jpg,3484,4646,window,1887,3538,2300,4438
window26.jpg,3484,4646,window,2366,3533,2750,4433
window26.jpg,3484,4646,window,2837,3538,3241,4450
sign53.jpg,4581,2196,sign,721,538,2183,1062
mug29.jpg,4032,2688,mug,1143,679,3101,2220
sign45.jpg,4240,2832,sign,1226,487,3070,2256
chair21.jpg,3024,3024,chair,37,591,1573,2927
chair21.jpg,3024,3024,chair,1405,637,2432,2282
chair21.jpg,3024,3024,chair,2100,833,3024,1771
house19.jpg,2448,3264,house,941,2659,1506,3039
cake7.jpg,3158,4737,cake,611,1564,2475,4243
boat14.jpg,5568,3712,boat,204,1482,5151,2547
boat19.jpg,5184,3456,boat,657,809,1662,2467
card38.jpg,4896,3264,card,1080,684,4230,2949
mug42.jpg,4480,6720,mug,1155,4645,3095,6365
house22.jpg,4961,3307,house,1003,961,3843,2946
bench23.jpg,3024,4032,bench,1057,2349,2910,3235
bench52.jpg,3089,2048,bench,637,1064,2350,1576
house12.jpg,7028,4688,house,760,1497,2455,4688
house12.jpg,7028,4688,house,2381,1397,4075,4688
house12.jpg,7028,4688,house,3917,1254,5737,4688
house12.jpg,7028,4688,house,5238,1204,7028,4486
card43.jpg,3000,2000,card,922,410,2274,1513
plate22.jpg,4800,3200,plate,462,242,4172,2977
car40.jpg,3259,4888,car,447,3020,1788,3729
bench57.jpg,5804,3869,bench,2838,2875,4848,3869
bench16.jpg,3648,5472,bench,311,4414,3161,5314
cake8.jpg,5184,3456,cake,662,1140,3073,2988
tree29.jpg,4000,6000,tree,1595,513,3813,3831
bicycle28.jpg,3513,2635,bicycle,1086,811,3050,2359
door0.jpg,3024,4032,door,970,1004,1950,3138
tree55.jpg,5184,5184,tree,996,2512,2279,3795
chair22.jpg,4000,6000,chair,677,2304,3477,5785
door25.jpg,5676,3651,door,25,1366,903,2699
door25.jpg,5676,3651,door,1262,1366,2043,2740
door25.jpg,5676,3651,door,2695,1373,3606,2766
door25.jpg,5676,3651,door,3955,1380,4688,2751
door25.jpg,5676,3651,door,4940,1414,5629,2755
card44.jpg,5568,3712,card,1196,1119,3222,2533
motorcycle12.jpg,4962,3544,motorcycle,778,124,4194,3080
clock19.jpg,4214,2799,clock,1778,1710,2452,2379
tree49.jpg,1920,1080,tree,100,5,1306,725
bicycle60.jpg,4000,2667,bicycle,1307,1620,2923,2561
balloon62.jpg,5504,8256,balloon,433,546,4983,5934
plate11.jpg,3114,2795,plate,313,216,2663,2574
window29.jpg,5964,3976,window,566,2484,1534,3534
window29.jpg,5964,3976,window,1709,2522,2128,3572
window29.jpg,5964,3976,window,3272,697,3653,1453
window29.jpg,5964,3976,window,3291,2097,3653,2853
window29.jpg,5964,3976,window,3959,2060,4316,2916
window29.jpg,5964,3976,window,3947,640,4341,1497
window29.jpg,5964,3976,window,4891,640,5897,1559
window29.jpg,5964,3976,window,4853,2084,5922,2897
bench33.jpg,7087,3543,bench,90,217,6854,3067
card31.jpg,2448,3264,card,660,720,1850,2350
card5.jpg,5472,3648,card,1899,1354,3610,2410
motorcycle42.jpg,6720,4480,motorcycle,1406,693,5320,4129
clock31.jpg,3550,5325,clock,721,444,1893,1618
boat22.jpg,4032,2268,boat,264,727,3701,1414
boat22.jpg,4032,2268,boat,1758,1324,1936,1395
boat22.jpg,4032,2268,boat,2084,1277,2432,1398
present61.jpg,1920,1152,present,843,402,1486,955
present61.jpg,1920,1152,present,421,120,1180,777
chair18.jpg,5760,2745,chair,1806,522,3944,2745
ball35.jpg,4928,3264,ball,1421,559,3511,2669
cake10.jpg,6048,4024,cake,2033,1177,3676,2796
clock0.jpg,5860,3913,clock,2510,2513,3324,3316
boat5.jpg,3712,4640,boat,1052,252,2573,4137
bench65.jpg,4608,3072,bench,853,223,4372,2985
tree59.jpg,1280,678,tree,521,357,714,485
tree59.jpg,1280,678,tree,1062,416,1148,475
card35.jpg,2637,3975,card,506,1317,2140,2528
boat58.jpg,2880,1733,boat,567,767,2508,1202
boat58.jpg,2880,1733,boat,1983,1191,2059,1228
tree24.jpg,4928,3264,tree,2096,294,4526,2239
door19.jpg,4320,3456,door,1351,759,1961,2203
door19.jpg,4320,3456,door,2358,759,2968,2224
present19.jpg,1920,1280,present,404,907,762,1280
present19.jpg,1920,1280,present,1,845,496,1241
present19.jpg,1920,1280,present,1121,2,1482,276
present19.jpg,1920,1280,present,1384,9,1882,343
present19.jpg,1920,1280,present,1,200,286,546
present19.jpg,1920,1280,present,19,2,596,445
present19.jpg,1920,1280,present,1610,733,1920,1066
bench12.jpg,3508,4385,bench,610,3416,3164,4229
plate41.jpg,3888,2592,plate,2,6,2724,2592
bicycle23.jpg,5103,2826,bicycle,559,283,4480,2746
cake48.jpg,2282,2282,cake,497,18,1928,2028
bicycle50.jpg,6000,4000,bicycle,1340,802,5027,3459
chair29.jpg,4306,6459,chair,313,3664,1905,6459
chair29.jpg,4306,6459,chair,2078,3679,3818,6404
clock49.jpg,3840,2560,clock,1518,890,2314,1686
cake47.jpg,5184,3456,cake,1057,361,4246,3161
car21.jpg,2724,3632,car,1262,2796,1463,2955
car21.jpg,2724,3632,car,1906,2759,2262,3061
car21.jpg,2724,3632,car,1424,2733,1494,2803
car21.jpg,2724,3632,car,1504,2731,1579,2820
car21.jpg,2724,3632,car,1284,2759,1346,2806
door7.jpg,6008,4608,door,1949,595,2766,2520
door7.jpg,6008,4608,door,3241,687,4116,2566
tree4.jpg,1275,1920,tree,58,18,1095,1807
mug61.jpg,1280,901,mug,38,167,757,823
bench43.jpg,5184,3888,bench,1,835,5179,3888
bicycle13.jpg,5165,3444,bicycle,611,634,4590,3092
house18.jpg,3648,3648,house,1248,1615,2537,2321
tree37.jpg,3024,4032,tree,1,6,3014,3846
window64.jpg,2948,2408,window,246,394,687,1727
window64.jpg,2948,2408,window,1039,527,1816,1746
window64.jpg,2948,2408,window,2239,605,2713,2176
card36.jpg,4032,3024,card,709,1158,3088,2012
mug20.jpg,3513,4391,mug,106,1485,1439,3045
clock33.jpg,5323,3549,clock,2042,572,3342,1861
tree42.jpg,4288,2848,tree,1715,3,2307,2203
tree42.jpg,4288,2848,tree,2289,251,2707,2225
tree42.jpg,4288,2848,tree,2755,8,3815,2230
tree42.jpg,4288,2848,tree,3785,21,4288,1835
tree42.jpg,4288,2848,tree,876,17,1568,2364
tree42.jpg,4288,2848,tree,276,8,1072,2247
bicycle39.jpg,5732,3650,bicycle,439,398,5198,3333
balloon18.jpg,3456,5184,balloon,707,1254,2723,3779
card12.jpg,7726,5153,card,2885,2699,5181,4226
ball34.jpg,3464,4829,ball,1089,1718,2412,2980
clock18.jpg,3380,6000,clock,840,2113,2531,3749
sign56.jpg,3264,2167,sign,1290,351,2757,1981
house55.jpg,3648,2736,house,880,261,3113,2457
door5.jpg,3392,5783,door,309,277,3093,5783
door60.jpg,4680,2906,door,1842,774,2754,2906
door60.jpg,4680,2906,door,423,726,1347,2906
mug10.jpg,3599,5400,mug,679,2320,3454,4645
motorcycle33.jpg,5472,3648,motorcycle,921,765,3733,3326
chair7.jpg,3000,2294,chair,194,652,1442,2207
motorcycle29.jpg,5250,3502,motorcycle,1260,1092,4022,3237
clock7.jpg,5031,7543,clock,3099,2575,4453,4054
ball32.jpg,4032,3024,ball,1045,514,3064,2523
cake36.jpg,6000,4000,cake,2409,1259,3796,2615
car48.jpg,4000,6000,car,1887,4471,3200,5090
car48.jpg,4000,6000,car,3297,4587,4000,5155
car48.jpg,4000,6000,car,968,4535,2000,5026
car48.jpg,4000,6000,car,345,4600,1119,4994
car48.jpg,4000,6000,car,1,4626,458,4938
door55.jpg,3369,5053,door,780,1246,2419,4438
clock55.jpg,6720,4480,clock,4042,1207,5256,2415
cake9.jpg,5305,3537,cake,505,1666,1688,2832
cake9.jpg,5305,3537,cake,1688,1632,2866,2827
cake9.jpg,5305,3537,cake,2883,1660,4055,2849
cake9.jpg,5305,3537,cake,4038,1771,5083,2838
card4.jpg,5631,3754,card,1994,462,4212,2044
house6.jpg,3781,2521,house,7,297,3122,2204
mug25.jpg,4000,6000,mug,577,3904,2050,5167
chair38.jpg,3024,4032,chair,843,892,2320,3135
ball53.jpg,5123,3415,ball,2627,1768,4232,3304
motorcycle1.jpg,6000,4000,motorcycle,1240,721,5190,3440
chair17.jpg,3264,4902,chair,797,2122,2501,4209
bench31.jpg,3000,1638,bench,1019,1057,1974,1577
house16.jpg,4608,2692,house,901,543,2806,1853
plate60.jpg,2880,2880,plate,1259,411,2880,2070
house39.jpg,5105,6381,house,1497,1825,3697,3465
card65.jpg,3648,5472,card,919,2994,2664,5349
plate33.jpg,3456,4608,plate,188,707,3360,4029
cake65.jpg,3528,4732,cake,588,1998,2967,3983
plate0.jpg,2304,3456,plate,203,666,2148,2603
bicycle54.jpg,2647,4574,bicycle,134,1662,2647,3442
bench34.jpg,3024,4032,bench,1891,2736,2826,3145
house7.jpg,3000,2000,house,1098,1077,2028,1792
cake14.jpg,3024,4032,cake,752,2043,1908,3118
door59.jpg,6016,4016,door,2529,729,3954,3810
present31.jpg,1920,1280,present,745,472,1221,751
house49.jpg,3276,4096,house,784,888,2747,2263
bench53.jpg,5089,3393,bench,168,1541,4815,3351
window57.jpg,4002,3352,window,678,1988,1128,2678
window57.jpg,4002,3352,window,1773,1913,2273,2643
window57.jpg,4002,3352,window,2888,1973,3383,2678
window57.jpg,4002,3352,window,678,558,1083,1348
window57.jpg,4002,3352,window,1783,558,2283,1348
window57.jpg,4002,3352,window,2928,553,3353,1373
motorcycle60.jpg,5568,3712,motorcycle,798,1223,4057,3235
clock63.jpg,2831,3409,clock,1115,1091,1803,1778
card53.jpg,3763,5018,card,537,1596,3176,3470
ball0.jpg,4592,3448,ball,414,1347,2145,3105
house29.jpg,5641,3346,house,28,111,5623,3234
balloon60.jpg,3024,4032,balloon,1039,1625,1808,2750
mug13.jpg,4257,3675,mug,1353,1324,3981,3312
car54.jpg,2613,3918,car,721,2568,1734,3053
cake34.jpg,3830,2564,cake,1685,968,2845,2068
cake34.jpg,3830,2564,cake,237,820,1261,1696
window43.jpg,2667,4000,window,1,1265,299,1827
window43.jpg,2667,4000,window,1330,1265,1799,1834
ball45.jpg,5787,3858,ball,1407,1390,3243,3190
bicycle49.jpg,3456,5184,bicycle,264,2586,3159,4336
tree8.jpg,5616,3744,tree,1152,598,2475,3133
tree8.jpg,5616,3744,tree,1822,4,3205,3145
tree8.jpg,5616,3744,tree,2805,1027,3769,3145
house33.jpg,6000,4000,house,177,359,6000,3700
card13.jpg,5331,7996,card,1398,2139,3893,5639
bicycle62.jpg,4758,3172,bicycle,1383,1799,3413,2987
bicycle41.jpg,5234,3712,bicycle,802,980,4497,3280
boat52.jpg,4896,2996,boat,875,1795,2263,2338
card24.jpg,2384,4240,card,544,1696,1812,3104
present55.jpg,5306,3400,present,2138,1047,4983,2808
motorcycle8.jpg,6000,4000,motorcycle,1340,1427,4859,3377
present1.jpg,3024,4032,present,802,643,2114,2412
sign6.jpg,5304,7952,sign,670,2057,2533,3919
chair65.jpg,5000,3333,chair,1812,521,3746,3333
plate48.jpg,4928,3264,plate,1721,174,4346,2799
chair0.jpg,6000,4000,chair,952,2065,2446,3734
chair0.jpg,6000,4000,chair,2384,2009,3696,3459
chair0.jpg,6000,4000,chair,3415,1959,4559,3127
chair0.jpg,6000,4000,chair,4189,1911,5228,2878
chair0.jpg,6000,4000,chair,4811,1865,5791,2685
car2.jpg,4160,6240,car,2800,3645,3685,4350
car2.jpg,4160,6240,car,190,3665,1410,4675
car2.jpg,4160,6240,car,1020,3675,1685,4335
car2.jpg,4160,6240,car,1340,3675,1845,4135
car2.jpg,4160,6240,car,2565,3635,3150,4140
present23.jpg,4000,2608,present,431,405,2023,2251
boat25.jpg,6000,4000,boat,915,1284,4821,2177
boat25.jpg,6000,4000,boat,650,1986,1003,2136
bench8.jpg,4000,2662,bench,1485,1557,2623,2132
house0.jpg,4242,2828,house,905,189,3440,2389
clock25.jpg,3024,4032,clock,966,1088,2093,2238
present64.jpg,3812,3024,present,194,268,2513,2923
present64.jpg,3812,3024,present,2444,455,3658,2050
bench54.jpg,4032,3024,bench,500,1677,1800,2668
